Device: xczu3eg-sbva484-1-e, Start: CLEL_R_X0Y899, End: CLEM_R_X147Y870, l = CLEL, m = CLEM, d = DSP, b = BRAM, r = rows, c = columns
l = 3 m = 0,d = 0 b = 0,r = 3 c = 1,	,l = 3 m = 3,d = 0 b = 0,r = 3 c = 2,	,l = 6 m = 6,d = 0 b = 0,r = 3 c = 3,	,l = 6 m = 9,d = 0 b = 0,r = 3 c = 4,	,l = 9 m = 12,d = 0 b = 0,r = 3 c = 5,	,l = 9 m = 15,d = 0 b = 0,r = 3 c = 6,	,l = 12 m = 18,d = 0 b = 0,r = 3 c = 7,	,l = 12 m = 21,d = 0 b = 0,r = 3 c = 8,	,l = 15 m = 21,d = 0 b = 0,r = 3 c = 9,	,l = 15 m = 24,d = 0 b = 0,r = 3 c = 10,	,l = 18 m = 27,d = 0 b = 0,r = 3 c = 11,	,l = 24 m = 27,d = 0 b = 0,r = 3 c = 12,	,l = 24 m = 30,d = 0 b = 0,r = 3 c = 13,	,l = 27 m = 33,d = 0 b = 0,r = 3 c = 14,	,l = 27 m = 36,d = 0 b = 0,r = 3 c = 15,	,l = 30 m = 39,d = 0 b = 0,r = 3 c = 16,	,l = 33 m = 39,d = 0 b = 0,r = 3 c = 17,	,l = 33 m = 42,d = 0 b = 0,r = 3 c = 18,	,l = 36 m = 45,d = 0 b = 0,r = 3 c = 19,	,l = 39 m = 45,d = 0 b = 0,r = 3 c = 20,	,l = 39 m = 48,d = 0 b = 0,r = 3 c = 21,	,l = 42 m = 51,d = 0 b = 0,r = 3 c = 22,	,l = 42 m = 54,d = 0 b = 0,r = 3 c = 23,	,l = 45 m = 57,d = 0 b = 0,r = 3 c = 24,	,l = 45 m = 60,d = 0 b = 0,r = 3 c = 25,	,l = 48 m = 63,d = 0 b = 0,r = 3 c = 26,	,l = 48 m = 66,d = 0 b = 0,r = 3 c = 27,	,l = 51 m = 69,d = 0 b = 0,r = 3 c = 28,	,l = 51 m = 72,d = 0 b = 0,r = 3 c = 29,	,l = 54 m = 75,d = 0 b = 0,r = 3 c = 30,	,l = 54 m = 78,d = 0 b = 0,r = 3 c = 31,	,l = 57 m = 78,d = 0 b = 0,r = 3 c = 32,	,l = 60 m = 81,d = 0 b = 0,r = 3 c = 33,	,l = 63 m = 81,d = 0 b = 0,r = 3 c = 34,	,l = 66 m = 81,d = 0 b = 0,r = 3 c = 35,	,l = 69 m = 81,d = 0 b = 0,r = 3 c = 36,	,l = 75 m = 81,d = 0 b = 0,r = 3 c = 37,	,l = 78 m = 81,d = 0 b = 0,r = 3 c = 38,	,l = 78 m = 84,d = 0 b = 0,r = 3 c = 39,	,l = 81 m = 87,d = 0 b = 0,r = 3 c = 40,	,l = 87 m = 87,d = 0 b = 0,r = 3 c = 41,	,l = 90 m = 90,d = 0 b = 0,r = 3 c = 42,	,l = 93 m = 90,d = 0 b = 0,r = 3 c = 43,	,
l = 4 m = 0,d = 0 b = 0,r = 4 c = 1,	,l = 4 m = 4,d = 0 b = 0,r = 4 c = 2,	,l = 8 m = 8,d = 0 b = 0,r = 4 c = 3,	,l = 8 m = 12,d = 0 b = 0,r = 4 c = 4,	,l = 12 m = 16,d = 0 b = 0,r = 4 c = 5,	,l = 12 m = 20,d = 0 b = 0,r = 4 c = 6,	,l = 16 m = 24,d = 0 b = 0,r = 4 c = 7,	,l = 16 m = 28,d = 0 b = 0,r = 4 c = 8,	,l = 20 m = 28,d = 0 b = 0,r = 4 c = 9,	,l = 20 m = 32,d = 0 b = 0,r = 4 c = 10,	,l = 24 m = 36,d = 0 b = 0,r = 4 c = 11,	,l = 32 m = 36,d = 0 b = 0,r = 4 c = 12,	,l = 32 m = 40,d = 0 b = 0,r = 4 c = 13,	,l = 36 m = 44,d = 0 b = 0,r = 4 c = 14,	,l = 36 m = 48,d = 0 b = 0,r = 4 c = 15,	,l = 40 m = 52,d = 0 b = 0,r = 4 c = 16,	,l = 44 m = 52,d = 0 b = 0,r = 4 c = 17,	,l = 44 m = 56,d = 0 b = 0,r = 4 c = 18,	,l = 48 m = 60,d = 0 b = 0,r = 4 c = 19,	,l = 52 m = 60,d = 0 b = 0,r = 4 c = 20,	,l = 52 m = 64,d = 0 b = 0,r = 4 c = 21,	,l = 56 m = 68,d = 0 b = 0,r = 4 c = 22,	,l = 56 m = 72,d = 0 b = 0,r = 4 c = 23,	,l = 60 m = 76,d = 0 b = 0,r = 4 c = 24,	,l = 60 m = 80,d = 0 b = 0,r = 4 c = 25,	,l = 64 m = 84,d = 0 b = 0,r = 4 c = 26,	,l = 64 m = 88,d = 0 b = 0,r = 4 c = 27,	,l = 68 m = 92,d = 0 b = 0,r = 4 c = 28,	,l = 68 m = 96,d = 0 b = 0,r = 4 c = 29,	,l = 72 m = 100,d = 0 b = 0,r = 4 c = 30,	,l = 72 m = 104,d = 0 b = 0,r = 4 c = 31,	,l = 76 m = 104,d = 0 b = 0,r = 4 c = 32,	,l = 80 m = 108,d = 0 b = 0,r = 4 c = 33,	,l = 84 m = 108,d = 0 b = 0,r = 4 c = 34,	,l = 88 m = 108,d = 0 b = 0,r = 4 c = 35,	,l = 92 m = 108,d = 0 b = 0,r = 4 c = 36,	,l = 100 m = 108,d = 0 b = 0,r = 4 c = 37,	,l = 104 m = 108,d = 0 b = 0,r = 4 c = 38,	,l = 104 m = 112,d = 0 b = 0,r = 4 c = 39,	,l = 108 m = 116,d = 0 b = 0,r = 4 c = 40,	,l = 116 m = 116,d = 0 b = 0,r = 4 c = 41,	,l = 120 m = 120,d = 0 b = 0,r = 4 c = 42,	,l = 124 m = 120,d = 0 b = 0,r = 4 c = 43,	,
l = 5 m = 0,d = 0 b = 0,r = 5 c = 1,	,l = 5 m = 5,d = 1 b = 0,r = 5 c = 2,	,l = 10 m = 10,d = 1 b = 0,r = 5 c = 3,	,l = 10 m = 15,d = 2 b = 0,r = 5 c = 4,	,l = 15 m = 20,d = 2 b = 0,r = 5 c = 5,	,l = 15 m = 25,d = 3 b = 0,r = 5 c = 6,	,l = 20 m = 30,d = 3 b = 0,r = 5 c = 7,	,l = 20 m = 35,d = 3 b = 0,r = 5 c = 8,	,l = 25 m = 35,d = 3 b = 0,r = 5 c = 9,	,l = 25 m = 40,d = 4 b = 0,r = 5 c = 10,	,l = 30 m = 45,d = 4 b = 0,r = 5 c = 11,	,l = 40 m = 45,d = 4 b = 0,r = 5 c = 12,	,l = 40 m = 50,d = 5 b = 0,r = 5 c = 13,	,l = 45 m = 55,d = 5 b = 0,r = 5 c = 14,	,l = 45 m = 60,d = 6 b = 0,r = 5 c = 15,	,l = 50 m = 65,d = 6 b = 0,r = 5 c = 16,	,l = 55 m = 65,d = 6 b = 0,r = 5 c = 17,	,l = 55 m = 70,d = 7 b = 0,r = 5 c = 18,	,l = 60 m = 75,d = 7 b = 0,r = 5 c = 19,	,l = 65 m = 75,d = 7 b = 1,r = 5 c = 20,	,l = 65 m = 80,d = 8 b = 1,r = 5 c = 21,	,l = 70 m = 85,d = 8 b = 1,r = 5 c = 22,	,l = 70 m = 90,d = 9 b = 1,r = 5 c = 23,	,l = 75 m = 95,d = 9 b = 1,r = 5 c = 24,	,l = 75 m = 100,d = 10 b = 1,r = 5 c = 25,	,l = 80 m = 105,d = 10 b = 1,r = 5 c = 26,	,l = 80 m = 110,d = 11 b = 1,r = 5 c = 27,	,l = 85 m = 115,d = 11 b = 1,r = 5 c = 28,	,l = 85 m = 120,d = 12 b = 1,r = 5 c = 29,	,l = 90 m = 125,d = 12 b = 1,r = 5 c = 30,	,l = 90 m = 130,d = 12 b = 1,r = 5 c = 31,	,l = 95 m = 130,d = 12 b = 1,r = 5 c = 32,	,l = 100 m = 135,d = 12 b = 1,r = 5 c = 33,	,l = 105 m = 135,d = 12 b = 2,r = 5 c = 34,	,l = 110 m = 135,d = 12 b = 2,r = 5 c = 35,	,l = 115 m = 135,d = 12 b = 2,r = 5 c = 36,	,l = 125 m = 135,d = 12 b = 2,r = 5 c = 37,	,l = 130 m = 135,d = 12 b = 3,r = 5 c = 38,	,l = 130 m = 140,d = 13 b = 3,r = 5 c = 39,	,l = 135 m = 145,d = 13 b = 3,r = 5 c = 40,	,l = 145 m = 145,d = 13 b = 3,r = 5 c = 41,	,l = 150 m = 150,d = 13 b = 3,r = 5 c = 42,	,l = 155 m = 150,d = 13 b = 3,r = 5 c = 43,	,
l = 6 m = 0,d = 0 b = 0,r = 6 c = 1,	,l = 6 m = 6,d = 1 b = 0,r = 6 c = 2,	,l = 12 m = 12,d = 1 b = 0,r = 6 c = 3,	,l = 12 m = 18,d = 2 b = 0,r = 6 c = 4,	,l = 18 m = 24,d = 2 b = 0,r = 6 c = 5,	,l = 18 m = 30,d = 3 b = 0,r = 6 c = 6,	,l = 24 m = 36,d = 3 b = 0,r = 6 c = 7,	,l = 24 m = 42,d = 3 b = 0,r = 6 c = 8,	,l = 30 m = 42,d = 3 b = 0,r = 6 c = 9,	,l = 30 m = 48,d = 4 b = 0,r = 6 c = 10,	,l = 36 m = 54,d = 4 b = 0,r = 6 c = 11,	,l = 48 m = 54,d = 4 b = 0,r = 6 c = 12,	,l = 48 m = 60,d = 5 b = 0,r = 6 c = 13,	,l = 54 m = 66,d = 5 b = 0,r = 6 c = 14,	,l = 54 m = 72,d = 6 b = 0,r = 6 c = 15,	,l = 60 m = 78,d = 6 b = 0,r = 6 c = 16,	,l = 66 m = 78,d = 6 b = 0,r = 6 c = 17,	,l = 66 m = 84,d = 7 b = 0,r = 6 c = 18,	,l = 72 m = 90,d = 7 b = 0,r = 6 c = 19,	,l = 78 m = 90,d = 7 b = 1,r = 6 c = 20,	,l = 78 m = 96,d = 8 b = 1,r = 6 c = 21,	,l = 84 m = 102,d = 8 b = 1,r = 6 c = 22,	,l = 84 m = 108,d = 9 b = 1,r = 6 c = 23,	,l = 90 m = 114,d = 9 b = 1,r = 6 c = 24,	,l = 90 m = 120,d = 10 b = 1,r = 6 c = 25,	,l = 96 m = 126,d = 10 b = 1,r = 6 c = 26,	,l = 96 m = 132,d = 11 b = 1,r = 6 c = 27,	,l = 102 m = 138,d = 11 b = 1,r = 6 c = 28,	,l = 102 m = 144,d = 12 b = 1,r = 6 c = 29,	,l = 108 m = 150,d = 12 b = 1,r = 6 c = 30,	,l = 108 m = 156,d = 12 b = 1,r = 6 c = 31,	,l = 114 m = 156,d = 12 b = 1,r = 6 c = 32,	,l = 120 m = 162,d = 12 b = 1,r = 6 c = 33,	,l = 126 m = 162,d = 12 b = 2,r = 6 c = 34,	,l = 132 m = 162,d = 12 b = 2,r = 6 c = 35,	,l = 138 m = 162,d = 12 b = 2,r = 6 c = 36,	,l = 150 m = 162,d = 12 b = 2,r = 6 c = 37,	,l = 156 m = 162,d = 12 b = 3,r = 6 c = 38,	,l = 156 m = 168,d = 13 b = 3,r = 6 c = 39,	,l = 162 m = 174,d = 13 b = 3,r = 6 c = 40,	,l = 174 m = 174,d = 13 b = 3,r = 6 c = 41,	,l = 180 m = 180,d = 13 b = 3,r = 6 c = 42,	,l = 186 m = 180,d = 13 b = 3,r = 6 c = 43,	,
l = 7 m = 0,d = 0 b = 0,r = 7 c = 1,	,l = 7 m = 7,d = 1 b = 0,r = 7 c = 2,	,l = 14 m = 14,d = 1 b = 0,r = 7 c = 3,	,l = 14 m = 21,d = 2 b = 0,r = 7 c = 4,	,l = 21 m = 28,d = 2 b = 0,r = 7 c = 5,	,l = 21 m = 35,d = 3 b = 0,r = 7 c = 6,	,l = 28 m = 42,d = 3 b = 0,r = 7 c = 7,	,l = 28 m = 49,d = 3 b = 0,r = 7 c = 8,	,l = 35 m = 49,d = 3 b = 0,r = 7 c = 9,	,l = 35 m = 56,d = 4 b = 0,r = 7 c = 10,	,l = 42 m = 63,d = 4 b = 0,r = 7 c = 11,	,l = 56 m = 63,d = 4 b = 0,r = 7 c = 12,	,l = 56 m = 70,d = 5 b = 0,r = 7 c = 13,	,l = 63 m = 77,d = 5 b = 0,r = 7 c = 14,	,l = 63 m = 84,d = 6 b = 0,r = 7 c = 15,	,l = 70 m = 91,d = 6 b = 0,r = 7 c = 16,	,l = 77 m = 91,d = 6 b = 0,r = 7 c = 17,	,l = 77 m = 98,d = 7 b = 0,r = 7 c = 18,	,l = 84 m = 105,d = 7 b = 0,r = 7 c = 19,	,l = 91 m = 105,d = 7 b = 1,r = 7 c = 20,	,l = 91 m = 112,d = 8 b = 1,r = 7 c = 21,	,l = 98 m = 119,d = 8 b = 1,r = 7 c = 22,	,l = 98 m = 126,d = 9 b = 1,r = 7 c = 23,	,l = 105 m = 133,d = 9 b = 1,r = 7 c = 24,	,l = 105 m = 140,d = 10 b = 1,r = 7 c = 25,	,l = 112 m = 147,d = 10 b = 1,r = 7 c = 26,	,l = 112 m = 154,d = 11 b = 1,r = 7 c = 27,	,l = 119 m = 161,d = 11 b = 1,r = 7 c = 28,	,l = 119 m = 168,d = 12 b = 1,r = 7 c = 29,	,l = 126 m = 175,d = 12 b = 1,r = 7 c = 30,	,l = 126 m = 182,d = 12 b = 1,r = 7 c = 31,	,l = 133 m = 182,d = 12 b = 1,r = 7 c = 32,	,l = 140 m = 189,d = 12 b = 1,r = 7 c = 33,	,l = 147 m = 189,d = 12 b = 2,r = 7 c = 34,	,l = 154 m = 189,d = 12 b = 2,r = 7 c = 35,	,l = 161 m = 189,d = 12 b = 2,r = 7 c = 36,	,l = 175 m = 189,d = 12 b = 2,r = 7 c = 37,	,l = 182 m = 189,d = 12 b = 3,r = 7 c = 38,	,l = 182 m = 196,d = 13 b = 3,r = 7 c = 39,	,l = 189 m = 203,d = 13 b = 3,r = 7 c = 40,	,l = 203 m = 203,d = 13 b = 3,r = 7 c = 41,	,l = 210 m = 210,d = 13 b = 3,r = 7 c = 42,	,l = 217 m = 210,d = 13 b = 3,r = 7 c = 43,	,
l = 8 m = 0,d = 0 b = 0,r = 8 c = 1,	,l = 8 m = 8,d = 1 b = 0,r = 8 c = 2,	,l = 16 m = 16,d = 1 b = 0,r = 8 c = 3,	,l = 16 m = 24,d = 2 b = 0,r = 8 c = 4,	,l = 24 m = 32,d = 2 b = 0,r = 8 c = 5,	,l = 24 m = 40,d = 3 b = 0,r = 8 c = 6,	,l = 32 m = 48,d = 3 b = 0,r = 8 c = 7,	,l = 32 m = 56,d = 3 b = 0,r = 8 c = 8,	,l = 40 m = 56,d = 3 b = 0,r = 8 c = 9,	,l = 40 m = 64,d = 4 b = 0,r = 8 c = 10,	,l = 48 m = 72,d = 4 b = 0,r = 8 c = 11,	,l = 64 m = 72,d = 4 b = 0,r = 8 c = 12,	,l = 64 m = 80,d = 5 b = 0,r = 8 c = 13,	,l = 72 m = 88,d = 5 b = 0,r = 8 c = 14,	,l = 72 m = 96,d = 6 b = 0,r = 8 c = 15,	,l = 80 m = 104,d = 6 b = 0,r = 8 c = 16,	,l = 88 m = 104,d = 6 b = 0,r = 8 c = 17,	,l = 88 m = 112,d = 7 b = 0,r = 8 c = 18,	,l = 96 m = 120,d = 7 b = 0,r = 8 c = 19,	,l = 104 m = 120,d = 7 b = 1,r = 8 c = 20,	,l = 104 m = 128,d = 8 b = 1,r = 8 c = 21,	,l = 112 m = 136,d = 8 b = 1,r = 8 c = 22,	,l = 112 m = 144,d = 9 b = 1,r = 8 c = 23,	,l = 120 m = 152,d = 9 b = 1,r = 8 c = 24,	,l = 120 m = 160,d = 10 b = 1,r = 8 c = 25,	,l = 128 m = 168,d = 10 b = 1,r = 8 c = 26,	,l = 128 m = 176,d = 11 b = 1,r = 8 c = 27,	,l = 136 m = 184,d = 11 b = 1,r = 8 c = 28,	,l = 136 m = 192,d = 12 b = 1,r = 8 c = 29,	,l = 144 m = 200,d = 12 b = 1,r = 8 c = 30,	,l = 144 m = 208,d = 12 b = 1,r = 8 c = 31,	,l = 152 m = 208,d = 12 b = 1,r = 8 c = 32,	,l = 160 m = 216,d = 12 b = 1,r = 8 c = 33,	,l = 168 m = 216,d = 12 b = 2,r = 8 c = 34,	,l = 176 m = 216,d = 12 b = 2,r = 8 c = 35,	,l = 184 m = 216,d = 12 b = 2,r = 8 c = 36,	,l = 200 m = 216,d = 12 b = 2,r = 8 c = 37,	,l = 208 m = 216,d = 12 b = 3,r = 8 c = 38,	,l = 208 m = 224,d = 13 b = 3,r = 8 c = 39,	,l = 216 m = 232,d = 13 b = 3,r = 8 c = 40,	,l = 232 m = 232,d = 13 b = 3,r = 8 c = 41,	,l = 240 m = 240,d = 13 b = 3,r = 8 c = 42,	,l = 248 m = 240,d = 13 b = 3,r = 8 c = 43,	,
l = 9 m = 0,d = 0 b = 0,r = 9 c = 1,	,l = 9 m = 9,d = 1 b = 0,r = 9 c = 2,	,l = 18 m = 18,d = 1 b = 0,r = 9 c = 3,	,l = 18 m = 27,d = 2 b = 0,r = 9 c = 4,	,l = 27 m = 36,d = 2 b = 0,r = 9 c = 5,	,l = 27 m = 45,d = 3 b = 0,r = 9 c = 6,	,l = 36 m = 54,d = 3 b = 0,r = 9 c = 7,	,l = 36 m = 63,d = 3 b = 0,r = 9 c = 8,	,l = 45 m = 63,d = 3 b = 0,r = 9 c = 9,	,l = 45 m = 72,d = 4 b = 0,r = 9 c = 10,	,l = 54 m = 81,d = 4 b = 0,r = 9 c = 11,	,l = 72 m = 81,d = 4 b = 0,r = 9 c = 12,	,l = 72 m = 90,d = 5 b = 0,r = 9 c = 13,	,l = 81 m = 99,d = 5 b = 0,r = 9 c = 14,	,l = 81 m = 108,d = 6 b = 0,r = 9 c = 15,	,l = 90 m = 117,d = 6 b = 0,r = 9 c = 16,	,l = 99 m = 117,d = 6 b = 0,r = 9 c = 17,	,l = 99 m = 126,d = 7 b = 0,r = 9 c = 18,	,l = 108 m = 135,d = 7 b = 0,r = 9 c = 19,	,l = 117 m = 135,d = 7 b = 1,r = 9 c = 20,	,l = 117 m = 144,d = 8 b = 1,r = 9 c = 21,	,l = 126 m = 153,d = 8 b = 1,r = 9 c = 22,	,l = 126 m = 162,d = 9 b = 1,r = 9 c = 23,	,l = 135 m = 171,d = 9 b = 1,r = 9 c = 24,	,l = 135 m = 180,d = 10 b = 1,r = 9 c = 25,	,l = 144 m = 189,d = 10 b = 1,r = 9 c = 26,	,l = 144 m = 198,d = 11 b = 1,r = 9 c = 27,	,l = 153 m = 207,d = 11 b = 1,r = 9 c = 28,	,l = 153 m = 216,d = 12 b = 1,r = 9 c = 29,	,l = 162 m = 225,d = 12 b = 1,r = 9 c = 30,	,l = 162 m = 234,d = 12 b = 1,r = 9 c = 31,	,l = 171 m = 234,d = 12 b = 1,r = 9 c = 32,	,l = 180 m = 243,d = 12 b = 1,r = 9 c = 33,	,l = 189 m = 243,d = 12 b = 2,r = 9 c = 34,	,l = 198 m = 243,d = 12 b = 2,r = 9 c = 35,	,l = 207 m = 243,d = 12 b = 2,r = 9 c = 36,	,l = 225 m = 243,d = 12 b = 2,r = 9 c = 37,	,l = 234 m = 243,d = 12 b = 3,r = 9 c = 38,	,l = 234 m = 252,d = 13 b = 3,r = 9 c = 39,	,l = 243 m = 261,d = 13 b = 3,r = 9 c = 40,	,l = 261 m = 261,d = 13 b = 3,r = 9 c = 41,	,l = 270 m = 270,d = 13 b = 3,r = 9 c = 42,	,l = 279 m = 270,d = 13 b = 3,r = 9 c = 43,	,
l = 10 m = 0,d = 0 b = 0,r = 10 c = 1,	,l = 10 m = 10,d = 2 b = 0,r = 10 c = 2,	,l = 20 m = 20,d = 2 b = 0,r = 10 c = 3,	,l = 20 m = 30,d = 4 b = 0,r = 10 c = 4,	,l = 30 m = 40,d = 4 b = 0,r = 10 c = 5,	,l = 30 m = 50,d = 6 b = 0,r = 10 c = 6,	,l = 40 m = 60,d = 6 b = 0,r = 10 c = 7,	,l = 40 m = 70,d = 6 b = 0,r = 10 c = 8,	,l = 50 m = 70,d = 6 b = 0,r = 10 c = 9,	,l = 50 m = 80,d = 8 b = 0,r = 10 c = 10,	,l = 60 m = 90,d = 8 b = 0,r = 10 c = 11,	,l = 80 m = 90,d = 8 b = 0,r = 10 c = 12,	,l = 80 m = 100,d = 10 b = 0,r = 10 c = 13,	,l = 90 m = 110,d = 10 b = 0,r = 10 c = 14,	,l = 90 m = 120,d = 12 b = 0,r = 10 c = 15,	,l = 100 m = 130,d = 12 b = 0,r = 10 c = 16,	,l = 110 m = 130,d = 12 b = 0,r = 10 c = 17,	,l = 110 m = 140,d = 14 b = 0,r = 10 c = 18,	,l = 120 m = 150,d = 14 b = 0,r = 10 c = 19,	,l = 130 m = 150,d = 14 b = 2,r = 10 c = 20,	,l = 130 m = 160,d = 16 b = 2,r = 10 c = 21,	,l = 140 m = 170,d = 16 b = 2,r = 10 c = 22,	,l = 140 m = 180,d = 18 b = 2,r = 10 c = 23,	,l = 150 m = 190,d = 18 b = 2,r = 10 c = 24,	,l = 150 m = 200,d = 20 b = 2,r = 10 c = 25,	,l = 160 m = 210,d = 20 b = 2,r = 10 c = 26,	,l = 160 m = 220,d = 22 b = 2,r = 10 c = 27,	,l = 170 m = 230,d = 22 b = 2,r = 10 c = 28,	,l = 170 m = 240,d = 24 b = 2,r = 10 c = 29,	,l = 180 m = 250,d = 24 b = 2,r = 10 c = 30,	,l = 180 m = 260,d = 24 b = 2,r = 10 c = 31,	,l = 190 m = 260,d = 24 b = 2,r = 10 c = 32,	,l = 200 m = 270,d = 24 b = 2,r = 10 c = 33,	,l = 210 m = 270,d = 24 b = 4,r = 10 c = 34,	,l = 220 m = 270,d = 24 b = 4,r = 10 c = 35,	,l = 230 m = 270,d = 24 b = 4,r = 10 c = 36,	,l = 250 m = 270,d = 24 b = 4,r = 10 c = 37,	,l = 260 m = 270,d = 24 b = 6,r = 10 c = 38,	,l = 260 m = 280,d = 26 b = 6,r = 10 c = 39,	,l = 270 m = 290,d = 26 b = 6,r = 10 c = 40,	,l = 290 m = 290,d = 26 b = 6,r = 10 c = 41,	,l = 300 m = 300,d = 26 b = 6,r = 10 c = 42,	,l = 310 m = 300,d = 26 b = 6,r = 10 c = 43,	,
l = 11 m = 0,d = 0 b = 0,r = 11 c = 1,	,l = 11 m = 11,d = 2 b = 0,r = 11 c = 2,	,l = 22 m = 22,d = 2 b = 0,r = 11 c = 3,	,l = 22 m = 33,d = 4 b = 0,r = 11 c = 4,	,l = 33 m = 44,d = 4 b = 0,r = 11 c = 5,	,l = 33 m = 55,d = 6 b = 0,r = 11 c = 6,	,l = 44 m = 66,d = 6 b = 0,r = 11 c = 7,	,l = 44 m = 77,d = 6 b = 0,r = 11 c = 8,	,l = 55 m = 77,d = 6 b = 0,r = 11 c = 9,	,l = 55 m = 88,d = 8 b = 0,r = 11 c = 10,	,l = 66 m = 99,d = 8 b = 0,r = 11 c = 11,	,l = 88 m = 99,d = 8 b = 0,r = 11 c = 12,	,l = 88 m = 110,d = 10 b = 0,r = 11 c = 13,	,l = 99 m = 121,d = 10 b = 0,r = 11 c = 14,	,l = 99 m = 132,d = 12 b = 0,r = 11 c = 15,	,l = 110 m = 143,d = 12 b = 0,r = 11 c = 16,	,l = 121 m = 143,d = 12 b = 0,r = 11 c = 17,	,l = 121 m = 154,d = 14 b = 0,r = 11 c = 18,	,l = 132 m = 165,d = 14 b = 0,r = 11 c = 19,	,l = 143 m = 165,d = 14 b = 2,r = 11 c = 20,	,l = 143 m = 176,d = 16 b = 2,r = 11 c = 21,	,l = 154 m = 187,d = 16 b = 2,r = 11 c = 22,	,l = 154 m = 198,d = 18 b = 2,r = 11 c = 23,	,l = 165 m = 209,d = 18 b = 2,r = 11 c = 24,	,l = 165 m = 220,d = 20 b = 2,r = 11 c = 25,	,l = 176 m = 231,d = 20 b = 2,r = 11 c = 26,	,l = 176 m = 242,d = 22 b = 2,r = 11 c = 27,	,l = 187 m = 253,d = 22 b = 2,r = 11 c = 28,	,l = 187 m = 264,d = 24 b = 2,r = 11 c = 29,	,l = 198 m = 275,d = 24 b = 2,r = 11 c = 30,	,l = 198 m = 286,d = 24 b = 2,r = 11 c = 31,	,l = 209 m = 286,d = 24 b = 2,r = 11 c = 32,	,l = 220 m = 297,d = 24 b = 2,r = 11 c = 33,	,l = 231 m = 297,d = 24 b = 4,r = 11 c = 34,	,l = 242 m = 297,d = 24 b = 4,r = 11 c = 35,	,l = 253 m = 297,d = 24 b = 4,r = 11 c = 36,	,l = 275 m = 297,d = 24 b = 4,r = 11 c = 37,	,l = 286 m = 297,d = 24 b = 6,r = 11 c = 38,	,l = 286 m = 308,d = 26 b = 6,r = 11 c = 39,	,l = 297 m = 319,d = 26 b = 6,r = 11 c = 40,	,l = 319 m = 319,d = 26 b = 6,r = 11 c = 41,	,l = 330 m = 330,d = 26 b = 6,r = 11 c = 42,	,l = 341 m = 330,d = 26 b = 6,r = 11 c = 43,	,
l = 12 m = 0,d = 0 b = 0,r = 12 c = 1,	,l = 12 m = 12,d = 2 b = 0,r = 12 c = 2,	,l = 24 m = 24,d = 2 b = 0,r = 12 c = 3,	,l = 24 m = 36,d = 4 b = 0,r = 12 c = 4,	,l = 36 m = 48,d = 4 b = 0,r = 12 c = 5,	,l = 36 m = 60,d = 6 b = 0,r = 12 c = 6,	,l = 48 m = 72,d = 6 b = 0,r = 12 c = 7,	,l = 48 m = 84,d = 6 b = 0,r = 12 c = 8,	,l = 60 m = 84,d = 6 b = 0,r = 12 c = 9,	,l = 60 m = 96,d = 8 b = 0,r = 12 c = 10,	,l = 72 m = 108,d = 8 b = 0,r = 12 c = 11,	,l = 96 m = 108,d = 8 b = 0,r = 12 c = 12,	,l = 96 m = 120,d = 10 b = 0,r = 12 c = 13,	,l = 108 m = 132,d = 10 b = 0,r = 12 c = 14,	,l = 108 m = 144,d = 12 b = 0,r = 12 c = 15,	,l = 120 m = 156,d = 12 b = 0,r = 12 c = 16,	,l = 132 m = 156,d = 12 b = 0,r = 12 c = 17,	,l = 132 m = 168,d = 14 b = 0,r = 12 c = 18,	,l = 144 m = 180,d = 14 b = 0,r = 12 c = 19,	,l = 156 m = 180,d = 14 b = 2,r = 12 c = 20,	,l = 156 m = 192,d = 16 b = 2,r = 12 c = 21,	,l = 168 m = 204,d = 16 b = 2,r = 12 c = 22,	,l = 168 m = 216,d = 18 b = 2,r = 12 c = 23,	,l = 180 m = 228,d = 18 b = 2,r = 12 c = 24,	,l = 180 m = 240,d = 20 b = 2,r = 12 c = 25,	,l = 192 m = 252,d = 20 b = 2,r = 12 c = 26,	,l = 192 m = 264,d = 22 b = 2,r = 12 c = 27,	,l = 204 m = 276,d = 22 b = 2,r = 12 c = 28,	,l = 204 m = 288,d = 24 b = 2,r = 12 c = 29,	,l = 216 m = 300,d = 24 b = 2,r = 12 c = 30,	,l = 216 m = 312,d = 24 b = 2,r = 12 c = 31,	,l = 228 m = 312,d = 24 b = 2,r = 12 c = 32,	,l = 240 m = 324,d = 24 b = 2,r = 12 c = 33,	,l = 252 m = 324,d = 24 b = 4,r = 12 c = 34,	,l = 264 m = 324,d = 24 b = 4,r = 12 c = 35,	,l = 276 m = 324,d = 24 b = 4,r = 12 c = 36,	,l = 300 m = 324,d = 24 b = 4,r = 12 c = 37,	,l = 312 m = 324,d = 24 b = 6,r = 12 c = 38,	,l = 312 m = 336,d = 26 b = 6,r = 12 c = 39,	,l = 324 m = 348,d = 26 b = 6,r = 12 c = 40,	,l = 348 m = 348,d = 26 b = 6,r = 12 c = 41,	,l = 360 m = 360,d = 26 b = 6,r = 12 c = 42,	,l = 372 m = 360,d = 26 b = 6,r = 12 c = 43,	,
